Date,AAPL,MSFT,GOOGL,AMZN,NVDA,AMD,INTC,QCOM,META,ADBE,HD,TGT,COST,LOW,NKE,MCD,SBUX,TJX,ROST
2020-01-28,76.99871826171875,158.2601318359375,72.34586334228516,92.6624984741211,6.1737961769104,50.529998779296875,59.37360763549805,80.21366119384766,217.13623046875,354.6300048828125,208.4059600830078,102.83049774169922,285.6805725097656,111.25065612792969,95.28179168701172,188.51895141601562,79.62442016601562,57.41433334350586,109.38948059082031
2020-01-29,78.61048889160156,160.72776794433594,72.65509033203125,92.9000015258789,6.113295555114746,47.5099983215332,58.509159088134766,79.38584899902344,222.5598907470703,351.6600036621094,208.54849243164062,101.78828430175781,284.5133361816406,110.5802993774414,94.74087524414062,192.1479034423828,77.93489074707031,57.21763610839844,109.18882751464844
2020-01-30,78.49656677246094,165.26156616210938,72.53289794921875,93.53399658203125,6.120016098022461,48.779998779296875,58.63264846801758,78.98097229003906,208.90103149414062,356.739990234375,207.45237731933594,102.14457702636719,284.412353515625,109.93748474121094,93.17516326904297,193.70706176757812,77.14402770996094,56.665035247802734,109.10284423828125
2020-01-31,75.01612091064453,162.82249450683594,71.46205139160156,100.43599700927734,5.886477947235107,47.0,56.39213562011719,76.75855255126953,201.30389404296875,351.1400146484375,203.27288818359375,98.64385986328125,280.78204345703125,106.74185180664062,91.3816909790039,191.726806640625,76.23635864257812,55.29758834838867,107.2013168334961
2020-02-03,74.81011199951172,166.79193115234375,73.94689178466797,100.20999908447266,5.983579158782959,48.02000045776367,56.82435607910156,77.81127166748047,203.57705688476562,358.0,206.3384552001953,100.22053527832031,277.5472106933594,107.60504913330078,94.19998931884766,192.81097412109375,77.29680633544922,56.42152404785156,108.76838684082031
2020-02-04,77.2798843383789,172.28213500976562,72.09198760986328,102.4834976196289,6.152880668640137,49.45000076293945,57.741722106933594,80.01568603515625,209.2001190185547,366.739990234375,209.421875,100.87969970703125,280.21234130859375,109.59773254394531,96.20223999023438,192.30921936035156,79.42671203613281,57.39559555053711,111.17631530761719
2020-02-05,77.91004180908203,172.0717010498047,72.1239013671875,101.99349975585938,6.243257999420166,49.84000015258789,59.400054931640625,81.79720306396484,209.47927856445312,365.54998779296875,212.19334411621094,102.91065979003906,283.9344482421875,112.15058135986328,95.40514373779297,192.08518981933594,79.05652618408203,58.27600860595703,113.46003723144531
2020-02-06,78.82134246826172,175.639404296875,73.61621856689453,102.5114974975586,6.330151081085205,49.31999969482422,59.47097396850586,81.52727508544922,210.21707153320312,367.4599914550781,212.84385681152344,102.5632553100586,286.0618591308594,111.58126831054688,95.14891052246094,190.74114990234375,77.7834701538086,57.90135955810547,112.93450164794922
2020-02-07,77.74996948242188,175.88812255859375,73.77281951904297,103.96399688720703,6.263923645019531,49.72999954223633,58.522499084472656,78.65704345703125,211.692626953125,366.0899963378906,211.47152709960938,102.9819107055664,288.8431701660156,111.5536880493164,94.36132049560547,189.61212158203125,78.02722930908203,57.4892692565918,112.20829772949219
2020-02-10,78.11923217773438,180.48883056640625,75.2466812133789,106.69550323486328,6.547255039215088,52.2599983215332,58.85047912597656,79.71876525878906,212.42041015625,370.0,214.42124938964844,104.20226287841797,288.99066162109375,111.30575561523438,94.91168975830078,191.04579162597656,79.0294418334961,57.74214553833008,113.00140380859375
2020-02-11,77.64790344238281,176.41416931152344,75.31649780273438,107.54000091552734,6.669749736785889,53.79999923706055,59.75464630126953,80.97842407226562,206.56805419921875,369.2799987792969,215.33914184570312,103.94395446777344,286.1263427734375,112.97703552246094,94.91168975830078,193.30384826660156,79.01139068603516,58.50079345703125,114.37736511230469
2020-02-12,79.49189758300781,176.6724090576172,75.74394989013672,108.0,6.7855224609375,53.88999938964844,59.79896545410156,82.5260238647461,210.12733459472656,374.2900085449219,215.29454040527344,105.2088394165039,290.2154235839844,114.81361389160156,97.73951721191406,194.85398864746094,79.96845245361328,59.497283935546875,114.72136688232422
2020-02-13,78.92581176757812,175.7159423828125,75.48259735107422,107.49349975585938,6.741703510284424,54.529998779296875,59.78123474121094,81.00542449951172,212.50018310546875,374.8399963378906,215.9807891845703,105.36028289794922,293.0520324707031,114.57484436035156,98.0905990600586,194.81814575195312,81.19636535644531,59.563087463378906,115.23733520507812
